23-Jan-2019,16:00,23-Jan-2019,16:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jan-2019,16:15,23-Jan-2019,16:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jan-2019,16:30,23-Jan-2019,16:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jan-2019,16:45,23-Jan-2019,17:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jan-2019,17:00,23-Jan-2019,17:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jan-2019,17:15,23-Jan-2019,17:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jan-2019,17:30,23-Jan-2019,17:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jan-2019,17:45,23-Jan-2019,18:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jan-2019,18:00,23-Jan-2019,18:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,185.91,,27.44,82.7,110.15,1.91,,,,,,,,,,,,,1.25,,,,,,,,,,
23-Jan-2019,18:15,23-Jan-2019,18:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,195.38,,36.62,101.47,138.09,2.08,,,,,,,,,,,,,2.05,,,,,,,,,,
23-Jan-2019,18:30,23-Jan-2019,18:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,195.38,,47.12,112.12,159.25,2.16,,,,,,,,,,,,,6.44,,,,,,,,,,
23-Jan-2019,18:45,23-Jan-2019,19:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,195.38,,29.49,103.3,132.78,2.08,,,,,,,,,,,,,6.26,,,,,,,,,,
23-Jan-2019,19:00,23-Jan-2019,19:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,223.72,,71.37,127.52,198.89,2.04,,,,,,,,,,,,,6.73,,,,,,,,,,
23-Jan-2019,19:15,23-Jan-2019,19:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,229.39,,103.16,146.48,249.64,2.11,,,,,,,,,,,,,11.46,,,,,,,,,,
23-Jan-2019,19:30,23-Jan-2019,19:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,229.39,,115.7,146.66,262.35,2.16,,,,,,,,,,,,,15.14,,,,,,,,,,
23-Jan-2019,19:45,23-Jan-2019,20:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,229.39,,101.73,134.13,235.86,2.14,,,,,,,,,,,,,17.38,,,,,,,,,,
23-Jan-2019,20:00,23-Jan-2019,20:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,262.78,,113.32,138.4,251.73,2.19,,,,,,,,,,,,,10.12,,,,,,,,,,
23-Jan-2019,20:15,23-Jan-2019,20:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,269.46,,92.83,120.45,213.28,1.98,,,,,,,,,,,,,8.27,,,,,,,,,,
23-Jan-2019,20:30,23-Jan-2019,20:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,269.46,,52.21,83.1,135.31,1.58,,,,,,,,,,,,,7.93,,,,,,,,,,
23-Jan-2019,20:45,23-Jan-2019,21:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,269.46,,47.3,75.02,122.31,1.43,,,,,,,,,,,,,7.81,,,,,,,,,,
23-Jan-2019,21:00,23-Jan-2019,21:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,245.83,,42.14,69.25,111.39,1.43,,,,,,,,,,,,,4.84,,,,,,,,,,
23-Jan-2019,21:15,23-Jan-2019,21:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,241.11,,33.73,60.49,94.22,1.38,,,,,,,,,,,,,7.81,,,,,,,,,,
23-Jan-2019,21:30,23-Jan-2019,21:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,241.11,,42.0,65.75,107.75,1.38,,,,,,,,,,,,,8.72,,,,,,,,,,
23-Jan-2019,21:45,23-Jan-2019,22:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,241.11,,30.13,53.03,83.16,1.29,,,,,,,,,,,,,9.06,,,,,,,,,,
23-Jan-2019,22:00,23-Jan-2019,22:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,196.24,,31.91,53.13,85.04,1.27,,,,,,,,,,,,,6.45,,,,,,,,,,
23-Jan-2019,22:15,23-Jan-2019,22:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,187.27,,35.25,58.66,93.92,1.29,,,,,,,,,,,,,6.68,,,,,,,,,,
23-Jan-2019,22:30,23-Jan-2019,22:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,187.27,,31.5,52.27,83.77,1.22,,,,,,,,,,,,,5.69,,,,,,,,,,
23-Jan-2019,22:45,23-Jan-2019,23:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,187.27,,33.71,56.11,89.82,1.19,,,,,,,,,,,,,4.23,,,,,,,,,,
23-Jan-2019,23:00,23-Jan-2019,23:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,148.81,,24.63,45.56,70.19,1.11,,,,,,,,,,,,,4.69,,,,,,,,,,
23-Jan-2019,23:15,23-Jan-2019,23:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,141.12,,16.17,38.13,54.3,1.14,,,,,,,,,,,,,6.27,,,,,,,,,,
23-Jan-2019,23:30,23-Jan-2019,23:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jan-2019,23:45,24-Jan-2019,00:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,00:00,24-Jan-2019,00:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,00:15,24-Jan-2019,00:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,00:30,24-Jan-2019,00:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,00:45,24-Jan-2019,01:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,01:00,24-Jan-2019,01:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,01:15,24-Jan-2019,01:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,01:30,24-Jan-2019,01:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,01:45,24-Jan-2019,02:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,02:00,24-Jan-2019,02:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,02:15,24-Jan-2019,02:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,02:30,24-Jan-2019,02:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,02:45,24-Jan-2019,03:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,03:00,24-Jan-2019,03:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,03:15,24-Jan-2019,03:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,03:30,24-Jan-2019,03:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,03:45,24-Jan-2019,04:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,04:00,24-Jan-2019,04:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,04:15,24-Jan-2019,04:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,04:30,24-Jan-2019,04:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,04:45,24-Jan-2019,05:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,05:00,24-Jan-2019,05:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,05:15,24-Jan-2019,05:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,05:30,24-Jan-2019,05:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,05:45,24-Jan-2019,06:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,06:00,24-Jan-2019,06:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,06:15,24-Jan-2019,06:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,06:30,24-Jan-2019,06:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,06:45,24-Jan-2019,07:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,07:00,24-Jan-2019,07:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,07:15,24-Jan-2019,07:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,07:30,24-Jan-2019,07:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,07:45,24-Jan-2019,08:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,08:00,24-Jan-2019,08:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,08:15,24-Jan-2019,08:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,08:30,24-Jan-2019,08:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,08:45,24-Jan-2019,09:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,09:00,24-Jan-2019,09:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,09:15,24-Jan-2019,09:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.64,,24.2,49.32,73.52,1.52,,,,,,,,,,,,,8.04,,,,,,,,,,
24-Jan-2019,09:30,24-Jan-2019,09:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.64,,15.47,38.71,54.18,1.45,,,,,,,,,,,,,8.01,,,,,,,,,,
24-Jan-2019,09:45,24-Jan-2019,10:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.64,,20.27,49.16,69.43,1.46,,,,,,,,,,,,,9.24,,,,,,,,,,
24-Jan-2019,10:00,24-Jan-2019,10:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,145.25,,23.89,51.58,75.47,1.56,,,,,,,,,,,,,7.33,,,,,,,,,,
24-Jan-2019,10:15,24-Jan-2019,10:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,146.97,,20.63,52.73,73.36,1.61,,,,,,,,,,,,,9.59,,,,,,,,,,
24-Jan-2019,10:30,24-Jan-2019,10:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,10:45,24-Jan-2019,11:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,11:00,24-Jan-2019,11:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,11:15,24-Jan-2019,11:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,11:30,24-Jan-2019,11:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,148.12,,4.53,22.11,26.64,1.27,,,,,,,,,,,,,10.31,,,,,,,,,,
24-Jan-2019,11:45,24-Jan-2019,12:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,12:00,24-Jan-2019,12:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,12:15,24-Jan-2019,12:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,12:30,24-Jan-2019,12:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,119.04,,7.73,33.69,41.42,1.39,,,,,,,,,,,,,8.61,,,,,,,,,,
24-Jan-2019,12:45,24-Jan-2019,13:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,119.04,,8.7,35.61,44.31,1.43,,,,,,,,,,,,,8.5,,,,,,,,,,
24-Jan-2019,13:00,24-Jan-2019,13:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,13:15,24-Jan-2019,13:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,112.85,,3.84,19.74,23.59,1.8,,,,,,,,,,,,,7.55,,,,,,,,,,
24-Jan-2019,13:30,24-Jan-2019,13:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,112.85,,11.73,45.26,56.99,2.03,,,,,,,,,,,,,7.45,,,,,,,,,,
24-Jan-2019,13:45,24-Jan-2019,14:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,112.85,,13.64,38.66,52.3,2.66,,,,,,,,,,,,,7.82,,,,,,,,,,
24-Jan-2019,14:00,24-Jan-2019,14:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,99.71,,9.65,37.02,46.67,1.81,,,,,,,,,,,,,5.84,,,,,,,,,,
24-Jan-2019,14:15,24-Jan-2019,14:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,97.65,,5.1,23.36,28.46,2.47,,,,,,,,,,,,,6.33,,,,,,,,,,
24-Jan-2019,14:30,24-Jan-2019,14:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,97.65,,8.77,37.08,45.85,3.21,,,,,,,,,,,,,5.99,,,,,,,,,,
24-Jan-2019,14:45,24-Jan-2019,15:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,97.65,,8.51,34.37,42.89,4.12,,,,,,,,,,,,,7.05,,,,,,,,,,
24-Jan-2019,15:00,24-Jan-2019,15:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,96.81,,5.11,26.58,31.69,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,15:15,24-Jan-2019,15:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,96.43,,4.94,24.38,29.32,2.57,,,,,,,,,,,,,5.55,,,,,,,,,,
24-Jan-2019,15:30,24-Jan-2019,15:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,96.43,,4.95,24.55,29.5,3.61,,,,,,,,,,,,,7.45,,,,,,,,,,
24-Jan-2019,15:45,24-Jan-2019,16:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,96.43,,7.24,30.2,37.44,4.41,,,,,,,,,,,,,6.51,,,,,,,,,,
24-Jan-2019,16:00,24-Jan-2019,16:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,86.37,,4.24,23.03,27.27,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,16:15,24-Jan-2019,16:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,81.5,,4.64,21.92,26.56,1.33,,,,,,,,,,,,,6.76,,,,,,,,,,
24-Jan-2019,16:30,24-Jan-2019,16:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,16:45,24-Jan-2019,17:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,17:00,24-Jan-2019,17:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,106.1,,7.52,36.63,44.15,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,17:15,24-Jan-2019,17:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,116.1,,5.97,31.59,37.56,1.24,,,,,,,,,,,,,5.51,,,,,,,,,,
24-Jan-2019,17:30,24-Jan-2019,17:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,116.1,,4.05,26.72,30.77,1.23,,,,,,,,,,,,,6.93,,,,,,,,,,
24-Jan-2019,17:45,24-Jan-2019,18:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,116.1,,8.74,35.46,44.2,1.0,,,,,,,,,,,,,6.64,,,,,,,,,,
24-Jan-2019,18:00,24-Jan-2019,18:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,142.93,,19.54,50.34,69.88,1.68,,,,,,,,,,,,,6.77,,,,,,,,,,
24-Jan-2019,18:15,24-Jan-2019,18:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,18:30,24-Jan-2019,18:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,18:45,24-Jan-2019,19:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,19:00,24-Jan-2019,19:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,19:15,24-Jan-2019,19:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,172.44,,30.23,62.72,92.96,2.69,,,,,,,,,,,,,14.39,,,,,,,,,,
24-Jan-2019,19:30,24-Jan-2019,19:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-2019,19:45,24-Jan-2019,20:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,172.44,,32.67,63.78,96.45,4.05,,,,,,,,,,,,,16.18,,,,,,,,,,
24-Jan-2019,20:00,24-Jan-2019,20:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,198.98,,33.04,61.92,94.96,2.02,,,,,,,,,,,,,9.67,,,,,,,,,,
24-Jan-2019,20:15,24-Jan-2019,20:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,204.29,,47.97,71.28,119.25,2.81,,,,,,,,,,,,,9.18,,,,,,,,,,
24-Jan-2019,20:30,24-Jan-2019,20:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,204.29,,71.0,86.59,157.59,3.82,,,,,,,,,,,,,12.12,,,,,,,,,,
24-Jan-2019,20:45,24-Jan-2019,21:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,204.29,,58.13,77.9,136.03,4.32,,,,,,,,,,,,,16.52,,,,,,,,,,
24-Jan-2019,21:00,24-Jan-2019,21:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,195.95,,40.48,63.63,104.11,1.75,,,,,,,,,,,,,9.72,,,,,,,,,,
24-Jan-2019,21:15,24-Jan-2019,21:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,194.28,,33.25,52.54,85.79,2.3,,,,,,,,,,,,,6.55,,,,,,,,,,
24-Jan-2019,21:30,24-Jan-2019,21:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,194.28,,33.95,53.38,87.33,3.02,,,,,,,,,,,,,6.37,,,,,,,,,,
24-Jan-2019,21:45,24-Jan-2019,22:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,194.28,,39.95,57.19,97.13,4.09,,,,,,,,,,,,,5.33,,,,,,,,,,
24-Jan-2019,22:00,24-Jan-2019,22:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,164.72,,39.36,55.75,95.11,1.72,,,,,,,,,,,,,2.23,,,,,,,,,,
24-Jan-2019,22:15,24-Jan-2019,22:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,158.81,,22.31,43.28,65.59,2.0,,,,,,,,,,,,,3.7,,,,,,,,,,
24-Jan-2019,22:30,24-Jan-2019,22:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,158.81,,28.12,46.98,75.11,2.82,,,,,,,,,,,,,3.34,,,,,,,,,,
24-Jan-2019,22:45,24-Jan-2019,23:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,158.81,,21.64,41.49,63.14,2.45,,,,,,,,,,,,,2.86,,,,,,,,,,
24-Jan-2019,23:00,24-Jan-2019,23:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,131.17,,11.87,28.52,40.4,1.36,,,,,,,,,,,,,3.7,,,,,,,,,,
24-Jan-2019,23:15,24-Jan-2019,23:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,125.64,,11.82,26.91,38.74,1.5,,,,,,,,,,,,,6.78,,,,,,,,,,
24-Jan-2019,23:30,24-Jan-2019,23:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,125.64,,9.38,25.33,34.71,2.0,,,,,,,,,,,,,6.75,,,,,,,,,,
24-Jan-2019,23:45,25-Jan-2019,00:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,125.64,,8.74,21.7,30.45,1.75,,,,,,,,,,,,,5.93,,,,,,,,,,
